"Members – Detailed Travel Expenditures Report – Dong, Han – Q2 2021"
Claim,Travel start date,Travel end date,Traveller Name,Traveller Type,Purpose of Travel,Dates,Departure,Destination,Transportation,Accommodations,Meals and Incidentals,Points Reg.,Points Spec.,Points U.S.A.,Total
T0202461,2020/01/31,2020/02/27,,,,,,,897.0000,0.0000,0.0000,1.5000,0,0,897.0000
T0202461,2020/01/31,2020/02/27,,Designated Traveller,To travel to/from constituency and Ottawa,2020/01/31,Ottawa,Toronto,,,,,,,
T0202461,2020/01/31,2020/02/27,,Designated Traveller,To travel to/from constituency and Ottawa,2020/02/25,Toronto,Ottawa,,,,,,,
T0202461,2020/01/31,2020/02/27,,Designated Traveller,To travel to/from constituency and Ottawa,2020/02/27,Ottawa,Toronto,,,,,,,
200430702,2020/08/01,2020/08/31,,,,,,,0.0000,1775.0000,0.0000,0,0,0,1775.0000
200430702,2020/08/01,2020/08/31,"Dong, Han",Member,Secondary Residence,2020/08/01,OTTAWA,OTTAWA,,,,,,,
200437185,2020/09/01,2020/09/30,,,,,,,0.0000,1775.0000,0.0000,0,0,0,1775.0000
200437185,2020/09/01,2020/09/30,"Dong, Han",Member,Secondary Residence,2020/09/01,OTTAWA,OTTAWA,,,,,,,
200442046,2020/10/01,2020/10/31,,,,,,,0.0000,1775.0000,0.0000,0,0,0,1775.0000
200442046,2020/10/01,2020/10/31,"Dong, Han",Member,Secondary Residence,2020/10/01,OTTAWA,OTTAWA,,,,,,,
